Accession	ID	Name	TFs	EnsemblID
M09828	CTCF_20	CTCF	Ctcf	ENSMUSG00000005698
M09832	RFX1_06	RFX1	Rfx1	ENSMUSG00000031706
M09833	RXRA_16	RXRALPHA	Rxra	ENSMUSG00000015846
M09834	ZNF148_02	ZNF148	Zfp148	ENSMUSG00000022811
M09835	ZNF189_04	ZNF189	Zfp189	ENSMUSG00000039634
M09837	ZNF449_03	ZNF449	Zfp449	ENSMUSG00000073176
M09839	ATF4_04	ATF4	Atf4	ENSMUSG00000042406
M09843	GABPBETA_01	GABPBETA	Gabpb1;Gabpb2	ENSMUSG00000027361;ENSMUSG00000038766
M09846	MITF_03	MITF	Mitf	ENSMUSG00000035158
M09849	TIF2_01	TIF2	Ncoa2	ENSMUSG00000005886
M09855	FOXP1_05	FOXP1	Foxp1	ENSMUSG00000030067
M09859	NF90_01	NF90	Ilf3	ENSMUSG00000032178
M09863	AR_15	AR	Ar	ENSMUSG00000046532
M09864	ARNT_06	arnt	Arnt	ENSMUSG00000015522
M09865	MASH1_02	MASH-1	Ascl1	ENSMUSG00000020052
M09866	ATF1_07	ATF-1	Atf1	ENSMUSG00000023027
M09867	ATF2_02	ATF-2	Atf2	ENSMUSG00000027104
M09868	ATF3_07	ATF-3	Atf3	ENSMUSG00000026628
M09869	ATF4_05	ATF-4	Atf4	ENSMUSG00000042406
M09870	MATH1_01	MATH1	Atoh1	ENSMUSG00000073043
M09871	BACH2_04	bach2	Bach2	ENSMUSG00000040270
M09872	BATF3_03	batf3	Batf3	ENSMUSG00000026630
M09873	BATF_06	B-ATF	Batf	ENSMUSG00000034266
M09874	BCL6_05	BCL-6	Bcl6	ENSMUSG00000022508
M09875	BHLHA15_03	BHLHA15	Bhlha15	ENSMUSG00000052271
M09876	DEC1_05	DEC1	Bhlhe40	ENSMUSG00000030103
M09877	BMAL1_02	BMAL1	Arntl	ENSMUSG00000055116
M09879	CDX2_05	Cdx-2	Cdx2	ENSMUSG00000029646
M09880	CEBPA_07	C/EBPalpha	Cebpa	ENSMUSG00000034957
M09881	CEBPB_11	C/EBPbeta	Cebpb	ENSMUSG00000056501
M09882	CEBPD_03	C/EBPdelta	Cebpd	ENSMUSG00000071637
M09883	CEBPG_02	C/EBPgamma	Cebpg	ENSMUSG00000056216
M09884	CLOCK_02	CLOCK	Clock	ENSMUSG00000029238
M09885	EBF1_09	COE1	Ebf1	ENSMUSG00000057098
M09886	NR2F1_06	COUP-TF1	Nr2f1	ENSMUSG00000069171
M09887	CREB1_06	CREB1	Creb1	ENSMUSG00000025958
M09888	CRX_07	Crx	Crx	ENSMUSG00000041578
M09889	CTCFL_06	CTCFL	Ctcfl	ENSMUSG00000070495
M09890	CTCF_21	ctcf	Ctcf	ENSMUSG00000005698
M09891	DUX4_03	DUX4	Dux	ENSMUSG00000106723
M09892	E2F1_11	E2F-1	E2f1	ENSMUSG00000027490
M09893	E2F3_07	E2F-3	E2f3	ENSMUSG00000016477
M09894	E2F4_11	E2F-4	E2f4	ENSMUSG00000014859
M09895	E2F6_04	E2F-6	E2f6	ENSMUSG00000057469
M09896	E2F7_02	E2F-7	E2f7	ENSMUSG00000020185
M09897	EGR1_22	Egr-1	Egr1	ENSMUSG00000038418
M09898	EGR2_06	Egr-2	Egr2	ENSMUSG00000037868
M09899	EHF_11	ehf	Ehf	ENSMUSG00000012350
M09900	ELF1_09	Elf-1	Elf1	ENSMUSG00000036461
M09901	NERF_02	nerf	Elf2	ENSMUSG00000037174
M09902	ESE1_03	ESE-1	Elf3	ENSMUSG00000003051
M09903	ELF5_06	elf5	Elf5	ENSMUSG00000027186
M09904	ELK1_10	Elk-1	Elk1	ENSMUSG00000009406
M09905	ELK4_05	SAP-1	Elk4	ENSMUSG00000026436
M09906	HIF2A_02	HIF2A	Epas1	ENSMUSG00000024140
M09907	ERG_08	Erg	Erg	ENSMUSG00000040732
M09908	ESRRA_13	ERR1	Esrra	ENSMUSG00000024955
M09909	ESR1_07	ER-alpha	Esr1	ENSMUSG00000019768
M09910	ESR2_04	ER-beta	Esr2	ENSMUSG00000021055
M09911	ETS1_10	c-Ets-1	Ets1	ENSMUSG00000032035
M09912	ETS2_03	c-Ets-2	Ets2	ENSMUSG00000022895
M09913	ER81_04	ER81	Etv1	ENSMUSG00000004151
M09915	PEA3_03	PEA3	Etv4	ENSMUSG00000017724
M09916	ERM_03	Erm	Etv5	ENSMUSG00000013089
M09917	EVX2_07	EVX2	Evx2	ENSMUSG00000001815
M09918	PET1_03	Pet-1	Fev	ENSMUSG00000055197
M09919	FEZF1_03	FEZF1	Fezf1	ENSMUSG00000029697
M09920	FLI1_09	Fli-1	Fli1	ENSMUSG00000016087
M09921	FOSB_02	FOSB	Fosb	ENSMUSG00000003545
M09922	FOSL1_05	Fra-1	Fosl1	ENSMUSG00000024912
M09923	FRA2_04	Fra-2	Fosl2	ENSMUSG00000029135
M09924	FOS_11	c-Fos	Fos	ENSMUSG00000021250
M09925	HNF3A_02	HNF-3alpha	Foxa1	ENSMUSG00000035451
M09926	HNF3B_04	HNF-3beta	Foxa2	ENSMUSG00000037025
M09927	HNF3G_01	HNF-3gamma	Foxa3	ENSMUSG00000040891
M09928	FOXH1_03	FoxH1	Foxh1	ENSMUSG00000033837
M09929	FOXK1_11	FOXK1	Foxk1	ENSMUSG00000056493
M09930	FOXM1_05	foxm1	Foxm1	ENSMUSG00000001517
M09931	FOXO1_09	FOXO1A	Foxo1	ENSMUSG00000044167
M09932	FOXO3_06	FOXO3a	Foxo3	ENSMUSG00000048756
M09933	FOXP1_06	FOXP1	Foxp1	ENSMUSG00000030067
M09934	FOXP2_03	FOXP2	Foxp2	ENSMUSG00000029563
M09935	GABPA_12	GABP-alpha	Gabpa	ENSMUSG00000008976
M09936	GATA1_15	GATA-1	Gata1	ENSMUSG00000031162
M09937	GATA2_13	GATA-2	Gata2	ENSMUSG00000015053
M09938	GATA3_14	GATA-3	Gata3	ENSMUSG00000015619
M09939	GATA4_04	GATA-4	Gata4	ENSMUSG00000021944
M09940	GATA6_10	GATA-6	Gata6	ENSMUSG00000005836
M09941	GR_03	GR	Nr3c1	ENSMUSG00000024431
M09942	GFI1B_04	gfi1b	Gfi1b	ENSMUSG00000026815
M09943	GRHL2_02	GRHL2	Grhl2	ENSMUSG00000022286
M09944	HIF1A_03	HIF-1alpha	Hif1a	ENSMUSG00000021109
M09946	HNF1B_08	HNF-1beta	Hnf1b	ENSMUSG00000020679
M09947	HNF4A_13	HNF-4alpha	Hnf4a	ENSMUSG00000017950
M09948	HNF4GAMMA_02	HNF-4gamma	Hnf4g	ENSMUSG00000017688
M09949	HNF6_02	HNF-6	Onecut1	ENSMUSG00000043013
M09950	HSF1_05	HSF1	Hsf1	ENSMUSG00000022556
M09951	TCF12_10	HTF4	Tcf12	ENSMUSG00000032228
M09952	HOXA9_05	hoxa9	Hoxa9	ENSMUSG00000038227
M09953	HOXB13_05	HOXB13	Hoxb13	ENSMUSG00000049604
M09954	HOXB4_03	HOXB4	Hoxb4	ENSMUSG00000038692
M09955	HOXC9_04	HOXC9	Hoxc9	ENSMUSG00000036139
M09956	IRF1_07	IRF-1	Irf1	ENSMUSG00000018899
M09957	IRF2_05	IRF-2	Irf2	ENSMUSG00000031627
M09958	IRF3_09	IRF-3	Irf3	ENSMUSG00000003184
M09959	IRF4_10	IRF-4	Irf4	ENSMUSG00000021356
M09960	IRF8_02	IRF-8	Irf8	ENSMUSG00000041515
M09961	ISL1_01	islet1	Isl1	ENSMUSG00000042258
M09962	ITF2_02	ITF-2	Tcf4	ENSMUSG00000053477
M09963	JUNB_05	JunB	Junb	ENSMUSG00000052837
M09964	JUND_08	JunD	Jund	ENSMUSG00000071076
M09965	JUN_06	c-Jun	Jun	ENSMUSG00000052684
M09966	ZBTB33_07	Kaiso	Zbtb33	ENSMUSG00000048047
M09967	AP2REP_02	AP-2rep	Klf12	ENSMUSG00000072294
M09968	KLF15_01	KLF15	Klf15	ENSMUSG00000030087
M09969	EKLF_01	EKLF	Klf1	ENSMUSG00000054191
M09970	KLF3_01	KLF3	Klf3	ENSMUSG00000029178
M09971	GKLF_04	GKLF	Klf4	ENSMUSG00000003032
M09972	BTEB2_02	BTEB2	Klf5	ENSMUSG00000005148
M09973	CPBP_03	CPBP	Klf6	ENSMUSG00000000078
M09974	BTEB1_03	BTEB1	Klf9	ENSMUSG00000033863
M09975	LEF1_08	LEF-1	Lef1	ENSMUSG00000027985
M09976	LHX2_04	LHX2	Lhx2	ENSMUSG00000000247
M09977	LYL1_01	Lyl-1	Lyl1	ENSMUSG00000034041
M09978	MAFB_09	MafB	Mafb	ENSMUSG00000074622
M09979	MAFF_08	MafF	Maff	ENSMUSG00000042622
M09980	MAFG_03	MafG	Mafg	ENSMUSG00000051510
M09981	MAFK_12	MafK	Mafk	ENSMUSG00000018143
M09982	CMAF_03	c-MAF	Maf	ENSMUSG00000055435
M09983	MAX_16	Max	Max	ENSMUSG00000059436
M09984	MAZ_03	MAZ	Maz	ENSMUSG00000030678
M09985	MEF2A_08	Mef-2a	Mef2a	ENSMUSG00000030557
M09986	MEF2C_07	MEF-2C	Mef2c	ENSMUSG00000005583
M09987	MEF2D_02	MEF-2D	Mef2d	ENSMUSG00000001419
M09988	MEIS1_07	meis1	Meis1	ENSMUSG00000020160
M09989	MITF_04	MITF	Mitf	ENSMUSG00000035158
M09990	MYB_10	c-Myb	Myb	ENSMUSG00000019982
M09991	NMYC_03	N-Myc	Mycn	ENSMUSG00000037169
M09992	MYC_07	c-Myc	Myc	ENSMUSG00000022346
M09993	MYOD1_04	MyoD	Myod1	ENSMUSG00000009471
M09995	MZF1_07	MZF-1	Mzf1	ENSMUSG00000030380
M09996	NANOG_11	nanog	Nanog	ENSMUSG00000012396
M09997	NEUROD_04	NeuroD	Neurod1	ENSMUSG00000034701
M09998	NEUROD2_02	NeuroD-2	Neurod2	ENSMUSG00000038255
M09999	NRF2_03	Nrf2	Nfe2l2	ENSMUSG00000015839
M10000	NFATC1_05	NFATc1	Nfatc1	ENSMUSG00000033016
M10001	NFE2_08	NF-E2p45	Nfe2	ENSMUSG00000058794
M10002	NF1C_03	NF-1C	Nfic	ENSMUSG00000055053
M10003	NFKB1_06	NF-kappaB1	Nfkb1	ENSMUSG00000028163
M10004	NFKB2_02	NF-kappaB2	Nfkb2	ENSMUSG00000025225
M10005	NFYA_05	NF-YA	Nfya	ENSMUSG00000023994
M10006	NFYC_01	NF-YC	Nfyc	ENSMUSG00000032897
M10007	TTF1_04	TTF-1	Ttf1	ENSMUSG00000026803
M10008	NKX25_08	CSX	Nkx2-5	ENSMUSG00000015579
M10009	NKX3A_03	NKX3A	Nkx3-1	ENSMUSG00000022061
M10010	NKX32_07	Nkx3-2	Nkx3-2	ENSMUSG00000049691
M10011	NKX61_09	NKX6A	Nkx6-1	ENSMUSG00000035187
M10012	REVERBALPHA_02	Rev-ErbAalpha	Nr1d1	ENSMUSG00000020889
M10014	FXR_02	FXR	Nr1h4	ENSMUSG00000047638
M10015	TR4_04	TR4	Nr2c2	ENSMUSG00000005893
M10016	NUR77_02	Nur77	Nr4a1	ENSMUSG00000023034
M10017	LRH1_02	LRH-1	Nr5a2	ENSMUSG00000026398
M10018	NRF1_08	NRF-1	Nrf1	ENSMUSG00000058440
M10019	OLIG2_03	OLIG2	Olig2	ENSMUSG00000039830
M10020	OSR2_07	OSR2	Osr2	ENSMUSG00000022330
M10021	OTX2_05	Otx2	Otx2	ENSMUSG00000021848
M10022	OZF_03	OZF	Zfp146	ENSMUSG00000037029
M10023	P53_06	p53	Trp53	ENSMUSG00000059552
M10024	P63_03	p63	Trp63	ENSMUSG00000022510
M10025	P73_02	p73	Trp73	ENSMUSG00000029026
M10026	PATZ1_02	PATZ	Patz1	ENSMUSG00000020453
M10027	PAX5_14	Pax-5	Pax5	ENSMUSG00000014030
M10028	PAX6_08	pax-6	Pax6	ENSMUSG00000027168
M10029	PBX1_11	Pbx1	Pbx1	ENSMUSG00000052534
M10030	PBX3_06	PBX3	Pbx3	ENSMUSG00000038718
M10031	IPF1_07	ipf1	Pdx1	ENSMUSG00000029644
M10032	PREP1_02	PREP-1	Pknox1	ENSMUSG00000006705
M10033	POU2F1_04	POU2F1	Pou2f1	ENSMUSG00000026565
M10034	OCT2_04	Oct-2	Pou2f2	ENSMUSG00000008496
M10035	POU3F2_06	POU3F2	Pou3f2	ENSMUSG00000095139
M10036	POU5F1_11	Oct3	Pou5f1	ENSMUSG00000024406
M10037	PPARA_03	PPARalpha	Ppara	ENSMUSG00000022383
M10038	PPARG_09	PPARgamma	Pparg	ENSMUSG00000000440
M10039	PRDM14_03	PRDM14	Prdm14	ENSMUSG00000042414
M10040	BLIMP1_08	Blimp-1	Prdm1	ENSMUSG00000038151
M10041	PRDM6_02	PRDM6	Prdm6	ENSMUSG00000069378
M10042	PR_03	PR	Pgr	ENSMUSG00000031870
M10044	RARA_11	NR1B1	Rara	ENSMUSG00000037992
M10045	RARG_05	RAR-gamma	Rarg	ENSMUSG00000001288
M10046	CREL_02	c-Rel	Rel	ENSMUSG00000020275
M10047	REST_17	REST	Rest	ENSMUSG00000029249
M10048	RFX2_08	rfx2	Rfx2	ENSMUSG00000024206
M10049	RFX5_08	rfx5	Rfx5	ENSMUSG00000005774
M10050	RORA_07	RORalpha	Rora	ENSMUSG00000032238
M10051	RORC_02	RORgamma	Rorc	ENSMUSG00000028150
M10052	AML1_03	AML1	Runx1	ENSMUSG00000022952
M10053	RUNX2_05	AML3	Runx2	ENSMUSG00000039153
M10054	AML2_03	AML2	Runx3	ENSMUSG00000070691
M10055	RXRA_18	RXR-alpha	Rxra	ENSMUSG00000015846
M10056	DRRS_06	DRRS	Sall4	ENSMUSG00000027547
M10057	SIX1_04	Six-1	Six1	ENSMUSG00000051367
M10058	SIX2_04	Six-2	Six2	ENSMUSG00000024134
M10059	SMAD2_02	Smad2	Smad2	ENSMUSG00000024563
M10060	SMAD3_04	Smad3	Smad3	ENSMUSG00000032402
M10061	SMAD4_07	Smad4	Smad4	ENSMUSG00000024515
M10062	SNF2L_01	SNF2L	Smarca1	ENSMUSG00000031099
M10063	SNF2H_01	SNF2H	Smarca5	ENSMUSG00000031715
M10064	SLUG_02	slug	Snai2	ENSMUSG00000022676
M10065	SOX10_09	Sox-10	Sox10	ENSMUSG00000033006
M10066	SOX17_11	Sox-17	Sox17	ENSMUSG00000025902
M10067	SOX2_08	Sox-2	Sox2	ENSMUSG00000074637
M10068	SOX3_07	Sox-3	Sox3	ENSMUSG00000045179
M10069	SOX4_05	Sox-4	Sox4	ENSMUSG00000076431
M10070	SOX9_10	Sox-9	Sox9	ENSMUSG00000000567
M10071	SP1_12	Sp1	Sp1	ENSMUSG00000001280
M10072	SP4_07	sp4	Sp4	ENSMUSG00000025323
M10073	SPI1_13	PU.1	Spi1	ENSMUSG00000002111
M10074	SPIB_07	Spi-B	Spib	ENSMUSG00000008193
M10075	SREBP1_03	SREBP-1	Srebf1	ENSMUSG00000020538
M10076	SRF_13	SRF	Srf	ENSMUSG00000015605
M10077	STAT5A_07	STAT5A	Stat5a	ENSMUSG00000004043
M10078	STAT5B_04	STAT5B	Stat5b	ENSMUSG00000020919
M10079	STAT1_12	STAT1	Stat1	ENSMUSG00000026104
M10080	STAT2_02	STAT2	Stat2	ENSMUSG00000040033
M10081	STAT3_13	STAT3	Stat3	ENSMUSG00000004040
M10082	STAT4_04	STAT4	Stat4	ENSMUSG00000062939
M10083	STAT6_05	STAT6	Stat6	ENSMUSG00000002147
M10084	SF1_01	SF-1	Sf1	ENSMUSG00000024949
M10085	RBPJK_03	RBPJK	Rbpj	ENSMUSG00000039191
M10086	TAF1_08	TAFII250	Taf1	ENSMUSG00000031314
M10087	TAL1_06	Tal-1	Tal1	ENSMUSG00000028717
M10088	TBP_10	TBP	Tbp	ENSMUSG00000014767
M10089	TBET_03	T-bet	Tbx21	ENSMUSG00000001444
M10090	TBX3_05	Tbx3	Tbx3	ENSMUSG00000018604
M10091	TCF1_09	TCF-1	Tcf7	ENSMUSG00000000782
M10092	TEF_09	TEF-1	Tead1;Tef	ENSMUSG00000055320;ENSMUSG00000022389
M10093	TEF3_02	TEF-3	Tead4	ENSMUSG00000030353
M10094	RELA_08	RelA-p65	Rela	ENSMUSG00000024927
M10095	TCF7L1_02	TCF-3	Tcf3;Tcf7l1	ENSMUSG00000020167;ENSMUSG00000055799
M10096	TCF4_07	TCF-4	Tcf4;Tcf7l2	ENSMUSG00000053477;ENSMUSG00000024985
M10097	AP4_03	AP-4	Tfap4	ENSMUSG00000005718
M10098	TFDP1_03	DP-1	Tfdp1	ENSMUSG00000038482
M10099	E2A_04	E2A	Tcf3	ENSMUSG00000020167
M10101	TGIF_03	TGIF	Tgif1	ENSMUSG00000047407
M10102	THAP11_01	THAP11	Thap11	ENSMUSG00000036442
M10103	TWIST_02	TWIST	Twist1	ENSMUSG00000035799
M10104	YY1_14	YY1	Yy1	ENSMUSG00000021264
M10105	USF1_04	USF1	Usf1	ENSMUSG00000026641
M10106	VDR_04	VDR	Vdr	ENSMUSG00000022479
M10107	DB1_02	DB1	Vezf1	ENSMUSG00000018377
M10108	WT1_03	WT1	Wt1	ENSMUSG00000016458
M10109	ZNF324_03	ZNF324	Zfp324	ENSMUSG00000004500
M10110	TCF17_07	TCF17	Zfp354a	ENSMUSG00000020364
M10111	ZF5_02	ZF5	Zbtb14	ENSMUSG00000049672
M10112	MIZ1_01	Miz-1	Zbtb17	ENSMUSG00000006215
M10113	RP58_03	RP58	Zbtb18	ENSMUSG00000063659
M10114	KR3_01	KR3	Zbtb48	ENSMUSG00000028952
M10115	ZBTB7A_05	LRF	Zbtb7a	ENSMUSG00000035011
M10116	ZID_03	ZID	Zbtb6	ENSMUSG00000066798
M10117	ZEB1_07	ZEB1	Zeb1	ENSMUSG00000024238
M10118	ZFP28_01	ZFP28	Zfp28	ENSMUSG00000062861
M10119	REX1_05	REX-1	Zfp42	ENSMUSG00000051176
M10121	ZFX_05	ZFX	Zfx	ENSMUSG00000079509
M10122	ZIC3_08	ZIC3	Zic3	ENSMUSG00000067860
M10123	ZIM3_04	ZIM3	Zim3	ENSMUSG00000108043
M10124	ZKSCAN1_06	ZKSCAN1	Zkscan1	ENSMUSG00000029729
M10125	ZNF121_03	ZNF121	Mzf1	ENSMUSG00000030380
M10126	ZNF134_03	ZNF134	Zfp134	NA
M10129	STAF_07	Staf	Zfp143	ENSMUSG00000061079
M10131	ZNF647_06	ZNF647	Zfp647	ENSMUSG00000054967
M10133	ZNF260_03	ZNF260	Zfp260	ENSMUSG00000049421
M10134	FPM315_02	FPM315	Zscan12	ENSMUSG00000036721
M10135	ZNF264_03	ZNF264	Zfp264	ENSMUSG00000109176
M10136	NRIF_02	NRIF	Zfp110	ENSMUSG00000058638
M10137	ZFP281_02	ZBP99	Zfp281	ENSMUSG00000041483
M10138	ZNF317_03	ZNF317	Zfp317	ENSMUSG00000057551
M10140	ZNF322A_02	ZNF322A	Zfp322a	ENSMUSG00000046351
M10141	ZNF329_04	ZNF329	Zfp329	ENSMUSG00000057894
M10143	ZNF335_03	ZNF335	Zfp335	ENSMUSG00000039834
M10144	ZNF341_02	ZNF341	Zfp341	ENSMUSG00000059842
M10146	ZNF382_03	ZNF382	Zfp382	ENSMUSG00000074220
M10147	ZNF394_04	ZNF394	Zkscan14	ENSMUSG00000029627
M10148	ZNF418_04	ZNF418	Zfp418	ENSMUSG00000034538
M10149	ZNF436_03	ZNF436	Zfp46	ENSMUSG00000051351
M10150	ZNF449_04	ZNF449	Zfp449	ENSMUSG00000073176
M10151	EZI_07	EZI	Zfp467	ENSMUSG00000068551
M10158	ZNF563_03	ZNF563	Zfp563	ENSMUSG00000067424
M10161	ZNF667_05	ZNF667	Zfp667	ENSMUSG00000054893
M10163	ZNF708_04	ZNF708	Zfp708	ENSMUSG00000058883
M10164	ZNF768_04	ZNF768	Zfp768	ENSMUSG00000047371
M10165	ZNF770_03	ZNF770	Zfp770	ENSMUSG00000040321
M10167	ZNF18_03	ZNF18	Zkscan6	ENSMUSG00000018347
M10168	ZNF41_04	ZNF41	Zfp41	ENSMUSG00000047003
M10169	ZNF76_03	ZNF76	Zfp52;Zfp523;Zfp54	ENSMUSG00000051341;ENSMUSG00000024220;ENSMUSG00000023882
M10170	ZNF85_04	ZNF85	Zfp85	ENSMUSG00000058331
M10171	ZNF8_02	znf8	Zfp128	ENSMUSG00000060397
M10172	HKR2_02	HKR2	Zscan22	ENSMUSG00000054715
M10174	AR_16	AR	Ar	ENSMUSG00000046532
M10175	TFAP2A_12	AP-2alpha	Tfap2a	ENSMUSG00000021359
M10176	AP2GAMMA_02	AP-2gamma	Tfap2c	ENSMUSG00000028640
M10177	MASH1_03	MASH-1	Ascl1	ENSMUSG00000020052
M10178	ASCL2_06	Ascl2	Ascl2	ENSMUSG00000009248
M10179	ATF2_03	ATF-2	Atf2	ENSMUSG00000027104
M10180	ATF3_08	ATF-3	Atf3	ENSMUSG00000026628
M10181	ATF4_06	ATF-4	Atf4	ENSMUSG00000042406
M10182	MATH1_02	MATH1	Atoh1	ENSMUSG00000073043
M10183	BACH2_05	bach2	Bach2	ENSMUSG00000040270
M10184	BARX1_05	Barx1	Barx1	ENSMUSG00000021381
M10185	BATF3_04	batf3	Batf3	ENSMUSG00000026630
M10186	BATF_07	B-ATF	Batf	ENSMUSG00000034266
M10187	BCL6_06	BCL-6	Bcl6	ENSMUSG00000022508
M10188	BHLHA15_04	Bhlha15	Bhlha15	ENSMUSG00000052271
M10189	DEC1_06	DEC1	Bhlhe40	ENSMUSG00000030103
M10190	BMAL1_03	BMAL1	Arntl	ENSMUSG00000055116
M10192	CDX2_06	Cdx-2	Cdx2	ENSMUSG00000029646
M10193	CDX4_02	Cdx-4	Cdx4	ENSMUSG00000031326
M10194	CEBPA_08	C/EBPalpha	Cebpa;Hmgb1	ENSMUSG00000034957;ENSMUSG00000066551
M10195	CEBPB_12	C/EBPbeta	Cebpb	ENSMUSG00000056501
M10196	CEBPG_03	C/EBPgamma	Cebpg	ENSMUSG00000056216
M10197	CLOCK_03	Clock	Clock	ENSMUSG00000029238
M10198	EBF1_10	COE1	Ebf1	ENSMUSG00000057098
M10199	COUPTF2_02	COUP-TF2	Nr2f2	ENSMUSG00000030551
M10200	CREB1_07	CREB1	Creb1	ENSMUSG00000025958
M10201	CRX_08	Crx	Crx	ENSMUSG00000041578
M10202	CTCFL_07	Ctcfl	Ctcfl	ENSMUSG00000070495
M10203	CTCF_22	ctcf	Ctcf	ENSMUSG00000005698
M10204	CUTL2_01	CUTL2	Cux2	ENSMUSG00000042589
M10205	CHOP10_02	CHOP-10	Ddit3	ENSMUSG00000025408
M10206	DLX5_04	Dlx-5	Dlx5	ENSMUSG00000029755
M10207	DMRT1_02	DMRT1	Dmrt1	ENSMUSG00000024837
M10208	DMRT6_01	Dmrt6	Dmrtb1	ENSMUSG00000028610
M10209	E2F1_12	E2F-1	E2f1	ENSMUSG00000027490
M10210	E2F3_08	E2F-3	E2f3	ENSMUSG00000016477
M10211	E2F4_12	E2F-4	E2f4	ENSMUSG00000014859
M10212	E2F7_03	E2F-7	E2f7	ENSMUSG00000020185
M10213	EGR1_23	Egr-1	Egr1	ENSMUSG00000038418
M10214	EGR2_07	Egr-2	Egr2	ENSMUSG00000037868
M10215	EHF_12	ehf	Ehf	ENSMUSG00000012350
M10216	ELF1_10	Elf-1	Elf1	ENSMUSG00000036461
M10217	ESE1_04	ESE-1	Elf3	ENSMUSG00000003051
M10218	ELF5_07	elf5	Elf5	ENSMUSG00000027186
M10219	ELK1_11	Elk-1	Elk1	ENSMUSG00000009406
M10220	SAP1A_04	SAP-1a	Elk4	ENSMUSG00000026436
M10221	HIF2A_03	HIF2A	Epas1	ENSMUSG00000024140
M10222	ERG_09	Erg	Erg	ENSMUSG00000040732
M10223	ESRRA_14	ERR1	Esrra	ENSMUSG00000024955
M10224	ERR2_02	ERR2	Esrrb	ENSMUSG00000021255
M10225	ERR3_01	ERR3	Esrrg	ENSMUSG00000026610
M10226	ESR1_08	ER-alpha	Esr1	ENSMUSG00000019768
M10227	ESR2_05	ER-beta	Esr2	ENSMUSG00000021055
M10228	ETS1_11	c-Ets-1	Ets1	ENSMUSG00000032035
M10229	ETS2_04	c-Ets-2	Ets2	ENSMUSG00000022895
M10231	TEL1_03	TEL1	Etv6	ENSMUSG00000030199
M10232	EVX2_08	Evx2	Evx2	ENSMUSG00000001815
M10233	PET1_04	Pet-1	Fev	ENSMUSG00000055197
M10234	FLI1_10	Fli-1	Fli1	ENSMUSG00000016087
M10235	FOSB_03	FOSB	Fosb	ENSMUSG00000003545
M10236	FOSL1_06	Fra-1	Fosl1	ENSMUSG00000024912
M10237	FRA2_05	Fra-2	Fosl2	ENSMUSG00000029135
M10238	FOS_12	c-Fos	Fos	ENSMUSG00000021250
M10239	HNF3A_03	HNF-3alpha	Foxa1	ENSMUSG00000035451
M10240	HNF3B_05	HNF-3beta	Foxa2	ENSMUSG00000037025
M10241	HNF3G_02	HNF-3gamma	Foxa3	ENSMUSG00000040891
M10242	FOXD3_06	HFH2	Foxd3	ENSMUSG00000067261
M10243	FOXK1_12	FOXK1	Foxk1	ENSMUSG00000056493
M10244	FOXL2_01	foxl2	Foxl2	ENSMUSG00000050397
M10245	FOXO1_10	FOXO1A	Foxo1	ENSMUSG00000044167
M10246	FOXO3_07	FOXO3a	Foxo3	ENSMUSG00000048756
M10247	GABPA_13	GABP-alpha	Gabpa	ENSMUSG00000008976
M10248	GATA1_16	GATA-1	Gata1	ENSMUSG00000031162
M10249	GATA2_14	GATA-2	Gata2	ENSMUSG00000015053
M10250	GATA3_15	GATA-3	Gata3	ENSMUSG00000015619
M10251	GATA4_05	GATA-4	Gata4	ENSMUSG00000021944
M10252	GATA6_11	GATA-6	Gata6	ENSMUSG00000005836
M10253	GFI1B_05	gfi1b	Gfi1b	ENSMUSG00000026815
M10254	GLI1_02	GLI	Gli1	ENSMUSG00000025407
M10255	GRHL2_03	Grhl2	Grhl2	ENSMUSG00000022286
M10256	EHAND_01	EHAND	Hand1	ENSMUSG00000037335
M10257	HIF1A_04	HIF-1alpha	Hif1a	ENSMUSG00000021109
M10258	HLF_05	Hlf	Hlf	ENSMUSG00000003949
M10259	HNF1B_09	HNF-1beta	Hnf1b	ENSMUSG00000020679
M10260	HNF4A_14	HNF-4alpha	Hnf4a	ENSMUSG00000017950
M10261	HNF4GAMMA_03	HNF-4gamma	Hnf4g	ENSMUSG00000017688
M10262	HNF6_03	HNF-6	Onecut1	ENSMUSG00000043013
M10263	HSF1_06	HSF1	Hsf1	ENSMUSG00000022556
M10264	TCF12_11	HTF4	Tcf12	ENSMUSG00000032228
M10265	HOXA9_06	hoxa9	Hoxa9	ENSMUSG00000038227
M10266	HOXB4_04	HOXB4	Hoxb4	ENSMUSG00000038692
M10267	IRF1_08	IRF-1	Irf1	ENSMUSG00000018899
M10268	IRF2_06	IRF-2	Irf2	ENSMUSG00000031627
M10269	IRF3_10	IRF-3	Irf3	ENSMUSG00000003184
M10270	IRF4_11	IRF-4	Irf4	ENSMUSG00000021356
M10271	IRF8_03	IRF-8	Irf8	ENSMUSG00000041515
M10272	ISL1_02	islet1	Isl1	ENSMUSG00000042258
M10273	JUNB_06	JunB	Junb	ENSMUSG00000052837
M10274	JUND_09	JunD	Jund	ENSMUSG00000071076
M10275	JUN_07	c-Jun	Jun	ENSMUSG00000052684
M10276	ZBTB33_08	Kaiso	Zbtb33	ENSMUSG00000048047
M10277	KLF15_02	Klf15	Klf15	ENSMUSG00000030087
M10278	KLF3_02	KLF3	Klf3	ENSMUSG00000029178
